Nitrogen,Phosphorous,Potassium,Temparature,Humidity,Ph,Moisture,rainfall,Crop Type
91,94,46,29.36792366,76.24900101,6.149934034,71.07572611,92.82840911,banana
105,95,50,27.33368994,83.67675197,5.849076099,75.77337172,101.0494791,banana
108,92,53,27.40053601,82.96221306,6.276800323,76.79696716,104.9378,banana
86,76,54,29.3159075,80.11585705,5.926824754,70.97576434,90.10978128,banana
80,77,49,26.05433004,79.39654531,5.519088423,73.56903573,113.2297373,banana
93,94,53,25.86632408,84.42379269,6.079178788,76.90945161,114.5357503,banana
90,92,55,27.00932084,80.18546798,6.13465588,83.85704187,97.32531705,banana
108,89,53,29.55054817,78.06762846,5.808497604,78.12045306,99.34482238,banana
108,88,55,26.28845991,83.390039,5.891458107,84.26037361,113.8729798,banana
105,77,52,29.16226551,76.16151562,5.816622479,75.35135952,100.0075679,banana
118,88,52,28.65003945,82.68752542,5.843163161,71.45633492,98.75084366,banana
101,87,54,29.07311132,76.50045221,6.376756633,72.70040349,100.1692639,banana
95,75,50,28.08166093,75.26429821,5.623615687,77.3715547,118.2761894,banana
106,85,53,27.1994597,78.8086068,5.91505509,73.29812581,99.72430835,banana
86,95,49,28.05484146,78.04602887,6.458714879,75.16359037,108.3957179,banana
83,79,55,25.14748006,83.34688193,5.565028635,79.64727682,98.66679427,banana
85,95,47,25.94019018,78.3422098,6.211833161,87.2200346,119.84797,banana
109,79,45,27.66752761,79.68542782,6.490074429,85.18240776,108.66464,banana
100,76,45,25.56703012,75.94067692,5.590236025,76.31389211,102.7867717,banana
117,86,48,28.6956201,82.54195839,6.225225239,79.40305246,116.1616839,banana
114,94,53,26.33544853,76.8532006,6.190757459,70.11063275,118.6858263,banana
110,78,50,25.93730186,78.89864446,5.915568968,80.22128985,98.21747528,banana
94,70,48,25.13686519,84.88394407,6.195152442,80.34931572,91.46442491,banana
80,71,47,27.50527651,80.79783998,6.156373499,87.62283738,105.0776992,banana
114,79,51,26.21009246,82.34429458,6.313197204,77.93013506,112.0700033,banana
88,78,45,29.10403455,79.19588629,6.324270089,87.99494993,92.07835761,banana
112,73,48,29.2440638,77.32017166,5.707488987,85.75257229,90.66727868,banana
117,76,47,25.56202173,77.38229006,6.119216009,71.97630333,93.10247183,banana
111,87,48,26.3985515,81.36028902,5.571401169,88.98354554,98.16752001,banana
89,83,47,28.09577643,77.79586769,5.63127166,89.89512333,109.5408614,banana
93,91,47,27.84767901,83.31110751,6.101241579,83.62740919,117.2878912,banana
92,81,52,27.39341554,81.4654833,6.438137279,88.95266843,94.31102057,banana
105,74,45,25.14517635,81.38204104,6.098369122,74.13465135,119.218154,banana
102,71,48,28.65456263,79.28693687,5.695267822,84.21124663,102.4633775,banana
94,91,51,29.16093424,76.67484233,5.618094446,84.37680253,109.575944,banana
116,71,47,27.57278064,82.0638878,6.435785799,71.32624176,91.34276507,banana
117,79,49,25.40909896,82.36208097,6.176644228,86.48112853,112.9794804,banana
119,72,55,25.99069521,83.33983116,6.220643671,73.67488087,112.0777152,banana
99,73,53,26.29039046,81.06003778,5.871702211,75.28613891,118.6730366,banana
91,84,52,29.14827211,78.71024836,6.390741836,89.11683565,117.536781,banana
80,90,47,26.59743595,79.35898915,6.21084479,73.2297951,107.3944717,banana
101,70,48,25.36059237,75.03193255,6.012696655,79.38556608,116.5531455,banana
108,89,53,29.12036889,80.18080728,5.908770059,71.86537087,112.3982055,banana
100,80,52,27.53911354,77.25629897,6.049801781,84.56431076,110.3262123,banana
109,91,53,29.66727337,83.51014178,6.010095853,77.1950606,110.2511102,banana
82,78,46,25.05802193,84.97323747,5.738678895,80.64135425,110.4408803,banana
106,70,55,25.86824781,78.52399914,5.74055541,78.65512283,116.3019555,banana
90,86,52,25.85036988,81.95580471,5.793260262,79.18234,119.0856171,banana
83,95,50,26.51682337,77.79913575,5.50947065,81.93862561,108.8547508,banana
119,90,48,28.66725136,79.59242542,5.986442306,74.93336585,118.2583441,banana
107,72,45,28.14938935,81.54448882,5.790768046,78.41145269,91.40508414,banana
116,81,55,26.42313317,83.6995044,5.915546415,88.77450681,95.12322062,banana
101,75,50,26.59386409,81.40740301,6.242528278,78.77641091,109.9825551,banana
93,81,50,27.71822477,76.57853189,6.036079266,83.42398873,102.2099836,banana
95,75,45,28.98333432,82.95958244,5.829898502,83.94439222,109.022564,banana
107,71,55,29.42017919,83.96754496,6.088064451,81.69686907,117.229079,banana
83,94,47,27.39872329,81.10523402,6.469370954,78.50236152,112.1355384,banana
102,73,54,26.4020227,84.41007614,5.720726906,87.24055197,111.0162259,banana
86,79,45,27.81251452,82.69285419,5.80766417,76.81562224,99.20961514,banana
117,86,53,25.19640218,83.55829874,5.703381728,77.89618691,115.8586081,banana
111,79,53,28.31193338,75.77363772,6.165001278,88.65023182,119.695765,banana
95,74,50,25.90113128,80.47152737,6.002481605,71.5525298,110.10323,banana
91,75,55,27.48612983,76.11239849,6.212369363,83.2237413,109.2768851,banana
93,83,46,29.38254012,83.50423735,5.765308943,89.2225847,109.2486647,banana
92,85,51,29.22118628,81.08183635,5.740764682,79.93088371,108.8616474,banana
104,80,54,27.09062164,81.33506906,5.879119455,83.23430492,110.1331182,banana
103,72,51,26.12643374,81.81365007,6.099478745,71.8799884,104.4812858,banana
92,75,45,29.01207743,77.95192527,5.674403359,85.25697009,90.43495443,banana
93,85,49,27.96799119,79.28625709,5.694243847,84.51454883,119.4765557,banana
120,87,52,28.0764455,76.05522115,5.905494703,86.60757302,118.9923573,banana
108,72,46,25.16278237,84.97849241,6.110844721,74.4888359,90.94554618,banana
105,88,54,25.78749808,84.51194224,6.020445317,89.66926811,114.2005455,banana
98,79,50,25.34119774,84.47321314,6.435917308,85.66451589,91.06493353,banana
111,88,55,29.44795403,78.34971537,5.505393833,89.97229769,96.45042585,banana
97,74,45,26.47522633,78.51833782,5.677719902,80.45112495,113.1161095,banana
95,82,48,27.39489579,83.31172003,5.719014989,85.4686953,92.78133617,banana
89,91,55,25.08347445,80.261731,6.275572298,84.17865701,94.32961456,banana
89,85,55,26.6719835,76.48541655,6.275384607,74.94668602,91.73358569,banana
118,88,51,25.44926208,79.49221962,6.201911642,84.88089658,100.6619171,banana
101,92,45,28.22776705,80.6430384,5.758054257,72.40359756,98.00403016,banana
99,92,47,28.1279509,77.48247073,6.323933647,75.8289725,103.5045395,banana
82,77,46,28.9470467,82.1888998,5.901100841,88.26570405,95.83016448,banana
90,86,55,27.96236771,84.15403614,5.644486582,76.51872529,97.55986676,banana
95,88,52,28.00316034,78.90085998,6.235461772,71.38099478,94.68180316,banana
104,73,46,29.1400919,80.1190228,6.28236237,87.69368868,90.45142867,banana
102,73,52,27.9122104,83.36307683,6.356090905,81.44748311,90.24211529,banana
100,74,52,25.43480512,81.53977797,5.837258235,82.54946831,96.47800391,banana
94,89,48,28.55980972,84.51602322,5.653437902,74.32436845,111.0843029,banana
99,70,46,26.59580783,82.99556744,5.727469947,74.28587264,100.5123341,banana
112,87,48,27.19711623,77.3970629,6.200111068,87.44546893,99.46950465,banana
117,82,45,25.29391516,79.29122198,5.614471478,82.12077679,105.4220251,banana
96,86,51,29.90888522,76.98740841,6.257369799,83.00893732,91.99964712,banana
113,85,45,27.94972463,76.63713353,6.037430836,75.09764608,109.0921631,banana
105,93,46,25.01018457,78.76260938,5.760457558,87.94115326,108.3690513,banana
85,89,51,29.21144871,84.70189923,6.158164422,88.01373362,108.5501443,banana
108,94,47,27.35911627,84.54625006,6.387431383,70.54554525,90.81250457,banana
92,81,52,28.0106804,76.52808057,5.891413895,84.0898815,103.7040783,banana
110,71,54,28.67208915,82.20793613,5.725418961,88.1103236,94.37987496,banana
82,75,55,27.34585147,78.4873835,6.281069505,70.83011617,92.15524332,banana
117,81,53,29.50704598,78.20585613,5.507641778,87.09810165,98.12565829,banana
2,40,27,29.73770045,47.54885174,5.954626604,55.82486372,90.09586854,mango
39,24,31,33.55695561,53.72979826,4.757114897,68.52800811,98.67527561,mango
21,26,27,27.00315545,47.67525434,5.699586972,62.36794837,95.85118326,mango
25,22,25,33.56150184,45.53556603,5.977413803,63.55792808,95.70525913,mango
0,21,32,35.89855625,54.25964196,6.430139436,65.42528397,92.19721736,mango
20,19,35,34.17719782,50.62161586,6.113935087,66.82710151,98.00687989,mango
19,21,34,30.01592643,53.19212381,5.074272692,54.55014578,97.72843182,mango
18,17,31,31.74592134,45.16127859,5.667507706,61.51219616,93.75441586,mango
11,36,33,35.99009679,52.22780489,5.978634285,66.88590016,95.3713484,mango
30,28,30,31.86641378,52.19331595,5.064613314,64.58187145,98.46768642,mango
18,19,27,27.75518664,52.34605806,4.772385986,64.58920893,94.11213345,mango
23,23,27,34.72413192,51.4271781,5.161148592,61.71583691,97.31258083,mango
37,30,34,27.53907547,53.63549533,6.797779227,60.9847898,99.35408185,mango
11,27,30,27.69637763,48.5622488,6.39474303,51.62913444,89.85646496,mango
12,19,31,27.25373364,52.66319725,5.566704378,65.95661817,91.87312479,mango
3,28,33,30.33723921,48.88704844,5.755049971,56.60894255,94.42850522,mango
37,38,32,31.85744939,45.53106268,5.417340525,64.037568,91.55845821,mango
26,37,30,35.39986338,49.45962621,6.166173834,58.53368879,97.41054011,mango
14,18,30,29.80747243,52.13797867,5.191265116,56.90513066,95.74606104,mango
40,16,35,34.16438906,54.16482251,4.954739564,67.49468044,98.33351125,mango
4,20,25,28.93270187,47.94053996,5.664587011,62.47933357,99.9834242,mango
36,25,33,27.98392787,53.33018851,5.548584852,59.89817881,99.61465679,mango
30,17,31,31.20478173,54.49960506,6.804437106,57.95462418,94.62954663,mango
28,37,28,32.13409675,50.52559148,6.097869767,55.09297994,98.63333684,mango
38,15,30,28.91862016,48.13974548,5.075504537,68.6816217,97.01331604,mango
12,37,30,31.09779147,47.41196659,4.546466109,57.0564175,90.28624348,mango
38,19,31,34.73823882,49.08864345,5.855119268,53.10273084,90.65022183,mango
8,33,29,29.98080499,49.48613279,6.442393461,62.75418902,91.82271568,mango
15,27,28,33.80398664,46.12866113,4.507523551,64.91619658,90.82549241,mango
34,16,25,30.07202564,50.96040505,6.10729559,52.87523252,92.09609766,mango
11,36,31,27.92063282,51.77965917,6.47544932,64.22762105,100.2585673,mango
33,29,34,31.40948821,49.21729127,6.832979509,50.22644236,92.99739415,mango
12,31,26,35.7877738,51.94190321,5.395275719,62.75379364,100.2160615,mango
12,34,28,33.36140093,45.02236377,6.13526938,61.61826915,98.81596545,mango
5,16,31,35.96054636,48.69677802,4.555688532,59.0989894,98.00644238,mango
1,30,29,28.33333307,51.39586505,6.434197756,56.57471471,91.67241761,mango
16,35,31,32.27652024,50.19368841,5.316875978,52.81500727,95.99487068,mango
35,18,26,31.99490489,50.84881347,5.279388967,56.59634607,97.38741498,mango
4,40,26,27.58258929,48.56916221,6.720041791,56.93363943,95.8445641,mango
9,29,34,29.38471637,45.88744691,5.72742254,60.90746136,100.8124659,mango
2,38,33,32.38697531,53.2328243,4.691396195,59.70716894,90.21633216,mango
26,32,32,30.91471455,49.92963856,6.810186079,60.03746688,90.14047759,mango
34,38,31,35.37775595,45.58110023,6.454045329,63.62209508,97.41586402,mango
5,32,33,32.32362177,52.5896771,5.842763773,53.12159089,93.36718816,mango
31,29,26,28.22373428,47.40519056,5.024124684,56.42188068,97.76832322,mango
34,34,35,27.27433181,47.16808054,6.422710539,52.24006612,95.257992,mango
36,19,32,27.10710832,50.70880979,4.94295037,67.62404799,92.37238878,mango
7,17,26,34.89226666,48.75613373,6.414526606,56.22826173,91.63074547,mango
38,15,27,33.7462686,48.50387598,6.777788126,64.70500299,92.26439205,mango
5,19,25,27.3511056,54.43945147,6.441328044,52.33690193,96.27792547,mango
37,36,26,32.89300162,52.61323969,4.650536197,65.47204191,94.49161372,mango
21,31,32,35.38598705,51.42664176,5.254532213,63.63174745,90.29643888,mango
37,36,27,27.5529736,47.90859131,5.910634533,64.50174575,90.40332704,mango
23,23,30,32.82141065,47.45553843,4.755273631,69.22907839,90.89173106,mango
36,26,26,30.17294105,51.0845903,6.814630246,55.34313286,95.23444287,mango
24,33,35,29.26382931,54.82257868,5.342866119,51.81611204,100.7586226,mango
26,18,30,32.06097197,51.08494181,6.336234624,60.56440823,96.59816497,mango
22,17,26,28.69818144,47.71875722,4.754435025,50.25585898,99.642454,mango
11,34,32,29.14305008,49.40983294,6.831706773,56.07355235,97.55155537,mango
29,35,28,28.3471611,53.53903102,6.967417766,57.18958207,90.40260445,mango
22,28,26,27.67256197,45.41692012,4.947683034,65.28634108,92.84991507,mango
23,24,32,28.1218093,46.16888595,5.630619901,51.5532886,93.30247448,mango
1,35,34,30.79375683,46.69536813,6.27339822,52.02381117,92.21318555,mango
2,24,34,28.89409382,54.80750249,6.472774648,56.63581724,94.76322976,mango
39,37,25,33.33024826,45.61143594,6.953246506,65.08804926,98.28583013,mango
15,36,27,27.78912455,53.96886679,5.643710216,54.33256535,91.01152997,mango
3,18,31,31.65333432,48.20662669,6.392313973,56.83932855,91.09745581,mango
8,38,32,29.75150773,46.73723302,4.981816523,66.38121753,91.405983,mango
33,31,34,31.32995611,50.22287593,5.421265283,54.01366693,89.78216168,mango
14,29,32,35.63627319,48.97047762,6.942520105,62.98042875,97.51952041,mango
18,20,26,31.66524687,51.98594645,5.435840509,68.10466918,89.98024312,mango
9,21,32,32.26935342,53.56092806,5.870116071,61.2278364,95.94035356,mango
20,30,27,27.81005614,51.59445462,4.74910393,62.03611475,95.89898581,mango
9,38,25,34.58561471,50.34035336,5.497946899,65.11421608,100.3060719,mango
26,24,34,31.27180992,52.23810152,6.811291098,52.1884049,89.74409017,mango
31,36,29,33.93679864,52.72170281,6.460542749,61.15367079,97.4611918,mango
14,18,35,31.09154239,47.02058367,4.791146778,62.04065885,91.46664318,mango
40,16,35,31.89356292,49.02450149,6.4841522,66.85996872,89.59371481,mango
28,27,34,32.45465292,50.69693751,6.526654345,54.20249329,95.04871605,mango
0,17,30,35.47478322,47.97230503,6.279133738,63.64510371,97.79072474,mango
1,29,29,27.32961444,49.30347234,6.052026047,62.19801666,93.53197359,mango
2,36,31,30.90225239,49.95955487,5.73171945,50.34946434,91.77522598,mango
12,27,26,29.09382275,45.5661059,5.32307197,59.50824332,96.23520043,mango
7,28,35,30.02086169,46.78393776,4.66910839,53.44016463,96.63721027,mango
0,36,26,34.13072188,51.25786185,5.101206389,65.6701681,96.38808001,mango
26,35,31,33.44619894,53.05980465,5.339556562,54.52514173,98.05089394,mango
27,21,30,35.3915464,52.48823147,5.061081874,56.61222552,91.22881052,mango
22,38,31,31.53356352,53.06009323,5.821106036,65.68676598,98.57025046,mango
22,18,31,30.7645515,47.93791463,5.956027059,61.41124354,90.38503469,mango
28,23,28,30.01821337,50.0983181,5.676032581,52.47743885,96.08745082,mango
7,31,27,31.32863689,47.59319575,6.524114355,65.92159986,94.67344737,mango
29,34,26,33.88004781,54.39416048,6.273953676,58.54857683,89.29147581,mango
8,37,33,28.07802689,54.9640534,6.128167757,52.3920997,97.45373619,mango
39,16,27,35.53845018,52.94641947,4.934964765,54.05578591,91.54560427,mango
40,24,25,28.70595247,50.44030129,5.445008416,59.88932575,95.8946444,mango
19,38,26,31.48451729,48.77926304,4.525722333,50.25717237,93.17221967,mango
21,21,30,27.69819273,51.41593238,5.403908328,69.65719968,100.7720705,mango
22,18,33,30.41235793,52.48100602,6.621623545,64.14976586,93.92375879,mango
31,20,30,32.17752026,54.01352682,6.207495815,55.1670238,91.88766069,mango
18,26,31,32.6112614,47.74916499,5.418475257,50.37562964,91.10190759,mango
24,130,195,29.99677232,81.54156612,6.112305667,59.47054951,67.12534492,grapes
13,144,204,30.7280404,82.42614055,6.092241627,66.70518524,68.38135469,grapes
22,123,205,32.44577836,83.88504863,5.896343436,69.21402349,68.73932528,grapes
36,125,196,37.46566825,80.65968681,6.15526103,56.11350689,66.83872293,grapes
24,131,196,22.03296178,83.74372787,5.732453638,64.22819674,65.34440794,grapes
2,123,198,39.64851881,82.21079946,6.253034534,66.56258493,70.39906054,grapes
35,140,197,16.77557314,82.75241875,6.106190557,62.42107925,66.76285469,grapes
11,122,195,12.14190714,83.56812483,5.647202395,68.65231594,69.63122027,grapes
6,123,203,12.7567962,81.62497448,6.130310493,50.24829566,66.77844567,grapes
17,134,204,39.04071989,80.18393287,6.499604931,59.7841729,73.88467027,grapes
25,130,197,39.70772192,82.68593454,5.554831977,69.09100809,74.91506217,grapes
27,145,205,9.467960445,82.29335466,5.800242694,55.85051482,66.02765219,grapes
9,122,201,29.58748357,80.91934392,5.570290539,68.2678491,68.06417307,grapes
16,139,203,17.82803682,80.96093443,6.27564088,57.25820444,65.84748763,grapes
32,141,204,8.825674745,82.89753705,5.536645599,69.95996701,67.235765,grapes
22,138,195,27.83487131,83.51444973,6.208196881,68.15809306,73.02882766,grapes
31,144,202,11.02105378,80.55557235,5.870600622,55.08169968,68.23963161,grapes
3,136,205,17.5862944,80.84806564,6.334771461,57.89608205,71.4065452,grapes
28,122,197,19.89363946,82.73366439,5.856575335,52.92499957,69.66256816,grapes
4,136,204,29.93707596,81.77713468,5.898944282,55.92914762,65.52279323,grapes
39,145,201,36.73126647,80.58931938,5.775600435,62.53908611,72.24230804,grapes
38,132,197,20.42094753,81.54185044,5.931101816,52.54651868,66.93065667,grapes
36,133,198,25.51939719,83.98351748,6.2286454,52.59588461,69.17281221,grapes
25,121,201,30.50734778,82.71775569,5.594240603,62.40188023,70.08200379,grapes
15,125,199,18.4269936,80.55625868,5.569230319,59.51311375,69.75734306,grapes
24,140,205,12.087022,83.59398734,5.93202852,61.16894176,68.66813363,grapes
13,132,203,23.60115364,82.48336987,6.423216506,52.23638448,73.23901752,grapes
5,126,197,12.80000387,81.20876367,6.417500829,50.89036056,67.10439401,grapes
30,120,200,38.06099482,82.24729637,6.234904253,56.62478827,65.70148216,grapes
23,142,197,39.06555518,82.03812973,6.000573725,67.43294827,69.30772897,grapes
26,135,203,33.78372897,81.16314317,5.685102769,50.19053786,74.53557341,grapes
7,126,203,16.76201707,82.00335557,5.662140095,52.96227256,73.28712806,grapes
32,139,198,35.89307536,82.66850729,6.358186848,50.24156119,66.53946559,grapes
9,141,202,21.01245395,81.17931863,6.119495295,62.69456611,66.38448261,grapes
20,142,196,10.89875873,80.01639435,6.207600783,59.5460489,68.69420397,grapes
32,129,201,16.36251869,83.00471609,6.48754639,53.12549053,71.55665483,grapes
3,134,199,20.28370163,81.32235739,5.81717753,69.71373188,71.06611222,grapes
38,138,204,25.11108456,83.25447587,6.325480034,69.39094803,73.01026829,grapes
14,131,198,33.4641162,83.86742974,5.562790949,52.3942802,67.92204319,grapes
